ID Transacción;ID Factura;Fecha de Venta;Fecha de Envío;ID Producto;Producto;Marca;Proveedor Logistico;Latitud;Longitud;ID Vendedor;NombreVendedor;NombreApellido;Fecha de Nacimiento;Región de Ventas;ID Cliente;Cliente;País Cliente;Cantidad;Venta;Costo
26962;13785;2016-01-19;2016-01-22;592;Cinta de envío frágil negra y naranja 48mmx75m;Empaca Todo;Tulsa;36,15398;-95,99277;170;Colt;Stanley;1972-03-05;Estados Unidos;321;Communikids Preschool And Children's Language Center;Estados Unidos;9;117;67,14
26963;13785;2016-01-19;2016-01-22;458;Zapatillas de ogro con pilas (verde) M;Zoofarm;Topeka;39,04833;-95,67804;170;Colt;Stanley;1972-03-05;Estados Unidos;321;Communikids Preschool And Children's Language Center;Estados Unidos;48;864;387,36
26964;13785;2016-01-19;2016-01-22;237;Unidad flash USB para alimentos: cóctel de camarones;Conexión TI;Omaha;41,25626;-95,94043;170;Colt;Stanley;1972-03-05;Estados Unidos;321;Communikids Preschool And Children's Language Center;Estados Unidos;96;259,2;139,2
26965;13785;2016-01-19;2016-01-22;606;Cinta de envío negra y naranja de esta manera hacia arriba 48 mm x 100 m;Empaca Todo;Tulsa;36,15398;-95,99277;170;Colt;Stanley;1972-03-05;Estados Unidos;321;Communikids Preschool And Children's Language Center;Estados Unidos;4;52;26,76
26966;13786;2016-01-19;2016-01-22;619;Kit marcador permanente negro 5 mm plumín (negro) 5 mm;Empaca Todo;Tulsa;36,15398;-95,99277;170;Colt;Stanley;1972-03-05;Estados Unidos;469;Out Of The Blue Arts And Education Trust;Estados Unidos;7;224;145,18
26967;13786;2016-01-19;2016-01-22;543;Envoltura de burbujas antiestática de 10 mm (azul) 20 m;Empaca Todo;Tulsa;36,15398;-95,99277;170;Colt;Stanley;1972-03-05;Estados Unidos;469;Out Of The Blue Arts And Education Trust;Estados Unidos;5;65;50,7
26968;13786;2016-01-19;2016-01-22;524;Plástico de burbujas de doble cara de 10 mm 50m;Empaca Todo;Tulsa;36,15398;-95,99277;170;Colt;Stanley;1972-03-05;Estados Unidos;469;Out Of The Blue Arts And Education Trust;Estados Unidos;8;200;96,24
26969;13786;2016-01-19;2016-01-22;340;Coche sedán de juguete (negro) escala 1/50;Veluz;Lawrence;38,97167;-95,23525;170;Colt;Stanley;1972-03-05;Estados Unidos;469;Out Of The Blue Arts And Education Trust;Estados Unidos;80;360;120,8
26970;13786;2016-01-19;2016-01-22;230;Unidad flash USB de alimentos - barra de chocolate;Conexión TI;Omaha;41,25626;-95,94043;170;Colt;Stanley;1972-03-05;Estados Unidos;469;Out Of The Blue Arts And Education Trust;Estados Unidos;35;84;72,45
26971;13788;2016-01-19;2016-01-22;461;Zapatillas de ogro con pilas (verde) L;Zoofarm;Topeka;39,04833;-95,67804;170;Colt;Stanley;1972-03-05;Estados Unidos;686;The Shearer Group, Inc.;Estados Unidos;48;864;411,36
26972;13788;2016-01-19;2016-01-22;278;Developer joke big patch: la diversión era inesperada en este momento (Blanco);Conexión TI;Omaha;41,25626;-95,94043;170;Colt;Stanley;1972-03-05;Estados Unidos;686;The Shearer Group, Inc.;Estados Unidos;200;420;174
26973;13790;2016-01-19;2016-01-22;485;Calcetines de animales peludos (rosa) M;Zoofarm;Topeka;39,04833;-95,67804;175;Ivy;Domini;1973-09-14;España;122;Novedades Magic;España;36;648;188,28
26974;13790;2016-01-19;2016-01-22;251;Taza de broma de DBA: puede ser un DBA si (Blanco);Conexión TI;Omaha;41,25626;-95,94043;175;Ivy;Domini;1973-09-14;España;122;Novedades Magic;España;96;393,6;232,32
26975;13792;2016-01-19;2016-01-22;580;Embalaje de envío (Marrón) 457x457x457mm 30 kg;Empaca Todo;Tulsa;36,15398;-95,99277;175;Ivy;Domini;1973-09-14;España;199;Suffoc Fire;España;5;65;48,2
26976;13792;2016-01-19;2016-01-22;547;Envoltura de burbujas antiestática de 20 mm (azul) 10 m;Empaca Todo;Tulsa;36,15398;-95,99277;175;Ivy;Domini;1973-09-14;España;199;Suffoc Fire;España;10;130;109,2
26977;13792;2016-01-19;2016-01-22;592;Cinta de envío frágil negra y naranja 48mmx75m;Empaca Todo;Tulsa;36,15398;-95,99277;175;Ivy;Domini;1973-09-14;España;199;Suffoc Fire;España;1;13;7,46
26978;13792;2016-01-19;2016-01-22;573;Embalaje de envío (Marrón) 480x270x320mm;Empaca Todo;Tulsa;36,15398;-95,99277;175;Ivy;Domini;1973-09-14;España;199;Suffoc Fire;España;1;13;5,38
26979;13793;2016-01-19;2016-01-22;301;Desarrollador broma pequeño kit electrónico - un foo entra en un bar (Negro);Conexión TI;Omaha;41,25626;-95,94043;175;Ivy;Domini;1973-09-14;España;334;Refacciones Nayaritas;España;50;5250;3114
26980;13793;2016-01-19;2016-01-22;342;Coche sedán de juguete para montar (rojo) escala 1/12;Veluz;Lawrence;38,97167;-95,23525;175;Ivy;Domini;1973-09-14;España;334;Refacciones Nayaritas;España;5;80;64,15
26981;13794;2016-01-19;2016-01-22;342;Coche sedán de juguete para montar (rojo) escala 1/12;Veluz;Lawrence;38,97167;-95,23525;175;Ivy;Domini;1973-09-14;España;475;Industria Señor Imper;España;9;144;115,47
26982;13794;2016-01-19;2016-01-22;218;Unidad flash USB para alimentos - sushi roll;Conexión TI;Omaha;41,25626;-95,94043;175;Ivy;Domini;1973-09-14;España;475;Industria Señor Imper;España;80;1000;267,2
26983;13794;2016-01-19;2016-01-22;473;Gorila peludo con zapatillas de ojos grandes (Negro) S;Zoofarm;Topeka;39,04833;-95,67804;175;Ivy;Domini;1973-09-14;España;475;Industria Señor Imper;España;84;1512;745,92
26984;13795;2016-01-19;2016-01-23;364;"Calcetines ""The Gu"" (Blanco) M";Northwind;Houston;29,76328;-95,36327;175;Ivy;Domini;1973-09-14;España;676;Minerex;España;48;240;91,2
26985;13795;2016-01-19;2016-01-23;510;Pack de 12 figuras de acción electrónicas (variedad);Veluz;Lawrence;38,97167;-95,23525;175;Ivy;Domini;1973-09-14;España;676;Minerex;España;1;230;170,8
26986;13795;2016-01-19;2016-01-23;513;Pack de 12 figuras de acción electrónicas (hembra);Veluz;Lawrence;38,97167;-95,23525;175;Ivy;Domini;1973-09-14;España;676;Minerex;España;8;1840;1287,6
26987;13795;2016-01-19;2016-01-23;566;Embalaje de envío (Marrón) 229x229x229mm;Empaca Todo;Tulsa;36,15398;-95,99277;175;Ivy;Domini;1973-09-14;España;676;Minerex;España;4;52;20,68
26988;13796;2016-01-19;2016-01-23;290;Developer joke patch - (cadera, cadera, matriz) (negro);Conexión TI;Omaha;41,25626;-95,94043;175;Ivy;Domini;1973-09-14;España;685;Avicola San Andres;España;125;131,25;127,5
26989;13796;2016-01-19;2016-01-23;547;Envoltura de burbujas antiestática de 20 mm (azul) 10 m;Empaca Todo;Tulsa;36,15398;-95,99277;175;Ivy;Domini;1973-09-14;España;685;Avicola San Andres;España;9;117;98,28
26990;13796;2016-01-19;2016-01-23;428;Chaqueta de acción de superhéroe (azul) XS;Northwind;Houston;29,76328;-95,36327;175;Ivy;Domini;1973-09-14;España;685;Avicola San Andres;España;7;210;137,97
26991;13797;2016-01-19;2016-01-23;533;32 mm de doble cara de plástico de burbujas 10m;Empaca Todo;Tulsa;36,15398;-95,99277;175;Ivy;Domini;1973-09-14;España;694;Seguriexpress;España;5;125;52,6
26992;13797;2016-01-19;2016-01-23;218;Unidad flash USB para alimentos - sushi roll;Conexión TI;Omaha;41,25626;-95,94043;175;Ivy;Domini;1973-09-14;España;694;Seguriexpress;España;30;375;100,2
26993;13797;2016-01-19;2016-01-23;528;Plástico de burbujas de doble cara de 25 mm, 8 m;Empaca Todo;Tulsa;36,15398;-95,99277;175;Ivy;Domini;1973-09-14;España;694;Seguriexpress;España;5;125;77,2
26994;13799;2016-01-19;2016-01-23;503;Scooter electrónico de largo alcance;Veluz;Lawrence;38,97167;-95,23525;181;Domingo;Trota;1978-10-04;México;149;Karantania Iluminacion S De Rl De Cv;México;6;1710;1261,56
26995;13799;2016-01-19;2016-01-23;349;Coche sedán de juguete para montar (rosa) escala 1/12;Veluz;Lawrence;38,97167;-95,23525;181;Domingo;Trota;1978-10-04;México;149;Karantania Iluminacion S De Rl De Cv;México;96;1728;1400,64
26996;13799;2016-01-19;2016-01-23;372;The Gu camiseta roja etiqueta XML camiseta (Blanco) 3XL;Northwind;Houston;29,76328;-95,36327;181;Domingo;Trota;1978-10-04;México;149;Karantania Iluminacion S De Rl De Cv;México;5;160;104,9
26997;13799;2016-01-19;2016-01-23;227;Unidad flash USB para alimentos - banana;Conexión TI;Omaha;41,25626;-95,94043;181;Domingo;Trota;1978-10-04;México;149;Karantania Iluminacion S De Rl De Cv;México;80;328;136,8
26998;13801;2016-01-19;2016-01-23;606;Cinta de envío negra y naranja de esta manera hacia arriba 48 mm x 100 m;Empaca Todo;Tulsa;36,15398;-95,99277;181;Domingo;Trota;1978-10-04;México;155;Tecnopresentaciones Cora;Guatemala;6;78;40,14
26999;13801;2016-01-19;2016-01-23;258;Taza de broma DBA - depende (negro);Conexión TI;Omaha;41,25626;-95,94043;181;Domingo;Trota;1978-10-04;México;155;Tecnopresentaciones Cora;Guatemala;240;888;592,8
27000;13802;2016-01-19;2016-01-23;620;Kit marcador permanente azul 5 mm plumín (azul) 5 mm;Empaca Todo;Tulsa;36,15398;-95,99277;181;Domingo;Trota;1978-10-04;México;452;Orduña Hidalgo Maquinaria;México;4;128;75,88
27001;13802;2016-01-19;2016-01-23;580;Embalaje de envío (Marrón) 457x457x457mm 30 kg;Empaca Todo;Tulsa;36,15398;-95,99277;181;Domingo;Trota;1978-10-04;México;452;Orduña Hidalgo Maquinaria;México;1;13;9,64
27002;13802;2016-01-19;2016-01-23;548;Envoltura de burbujas antiestática de 20 mm (azul) 20 m;Empaca Todo;Tulsa;36,15398;-95,99277;181;Domingo;Trota;1978-10-04;México;452;Orduña Hidalgo Maquinaria;México;10;130;120,4
27003;13802;2016-01-19;2016-01-23;573;Embalaje de envío (Marrón) 480x270x320mm;Empaca Todo;Tulsa;36,15398;-95,99277;181;Domingo;Trota;1978-10-04;México;452;Orduña Hidalgo Maquinaria;México;10;130;53,8
27004;13803;2016-01-19;2016-01-23;560;Embalaje de envío (Marrón) 413x285x187mm;Empaca Todo;Tulsa;36,15398;-95,99277;181;Domingo;Trota;1978-10-04;México;462;Laboratorios Veterinarios Lavet;México;1;13;5,4
27005;13803;2016-01-19;2016-01-23;271;Taza de broma para desarrolladores: 31 de octubre = 25 de diciembre (blanco);Conexión TI;Omaha;41,25626;-95,94043;181;Domingo;Trota;1978-10-04;México;462;Laboratorios Veterinarios Lavet;México;100;350;231
27006;13803;2016-01-19;2016-01-23;309;Taza electrónica de broma del desarrollador: los desarrolladores antiguos de C nunca mueren (Negro);Conexión TI;Omaha;41,25626;-95,94043;181;Domingo;Trota;1978-10-04;México;462;Laboratorios Veterinarios Lavet;México;80;3600;2620,8
27007;13803;2016-01-19;2016-01-23;334;RC cupé de juguete americano vintage con control remoto (rojo) escala 1/50;Veluz;Lawrence;38,97167;-95,23525;181;Domingo;Trota;1978-10-04;México;462;Laboratorios Veterinarios Lavet;México;100;1500;865
27008;13803;2016-01-19;2016-01-23;425;Chaqueta de acción de superhéroe (azul) XXS;Northwind;Houston;29,76328;-95,36327;181;Domingo;Trota;1978-10-04;México;462;Laboratorios Veterinarios Lavet;México;2;60;31,32
27009;13805;2016-01-19;2016-01-23;470;Zapatillas de tiburón de felpa (gris) XL;Zoofarm;Topeka;39,04833;-95,67804;181;Domingo;Trota;1978-10-04;México;667;El Rancho Forrajera;México;108;1944;894,24
27010;13805;2016-01-19;2016-01-23;306;Developer joke electronic kit 3 tazas - los desarrolladores de C viejos nunca mueren (Blanco);Conexión TI;Omaha;41,25626;-95,94043;181;Domingo;Trota;1978-10-04;México;667;El Rancho Forrajera;México;90;9180;5936,4
27011;13805;2016-01-19;2016-01-23;451;Zapatillas de dinosaurio con batería (Verde) L;Zoofarm;Topeka;39,04833;-95,67804;181;Domingo;Trota;1978-10-04;México;667;El Rancho Forrajera;México;36;648;315,72
27012;13806;2016-01-19;2016-01-28;461;Zapatillas de ogro con pilas (verde) L;Zoofarm;Topeka;39,04833;-95,67804;182;David;After;1978-10-04;México;135;Negociacion Comercial Anda Montero;República Dominicana;60;1080;514,2
27013;13806;2016-01-19;2016-01-28;342;Coche sedán de juguete para montar (rojo) escala 1/12;Veluz;Lawrence;38,97167;-95,23525;182;David;After;1978-10-04;México;135;Negociacion Comercial Anda Montero;República Dominicana;1;16;12,83
27014;13806;2016-01-19;2016-01-28;357;The Gu camiseta roja etiqueta XML camiseta (Blanco) XXS;Northwind;Houston;29,76328;-95,36327;182;David;After;1978-10-04;México;135;Negociacion Comercial Anda Montero;República Dominicana;84;1512;629,16
27015;13808;2016-01-19;2016-01-28;557;Reemplazo del dispensador de plástico de burbujas (azul) 1.5m;Empaca Todo;Tulsa;36,15398;-95,99277;182;David;After;1978-10-04;México;616;Madereria Fortes;México;9;117;110,34
27016;13808;2016-01-19;2016-01-28;604;Cinta de envío negra y naranja de esta manera hacia arriba 48 mm x 75 m;Empaca Todo;Tulsa;36,15398;-95,99277;182;David;After;1978-10-04;México;616;Madereria Fortes;México;9;117;80,82
27017;13808;2016-01-19;2016-01-28;224;Unidad de disco externa: rebanada de pizza de 1 TB;Conexión TI;Omaha;41,25626;-95,94043;182;David;After;1978-10-04;México;616;Madereria Fortes;México;3;261;90,63
27018;13808;2016-01-19;2016-01-28;602;Mango negro y naranja con cinta de envío de cuidado 48mmx75m;Empaca Todo;Tulsa;36,15398;-95,99277;182;David;After;1978-10-04;México;616;Madereria Fortes;México;7;91;51,45
27019;13810;2016-01-19;2016-01-22;311;IT broma taza electrónica - teclado no encontrado ... presione F1 para continuar (Blanco);Conexión TI;Omaha;41,25626;-95,94043;185;Brent;Stewart;1975-03-19;Brazil;646;Fertipeg S De Rl De Cv;Brazil;30;870;543
27020;13810;2016-01-19;2016-01-22;395;The Gu camiseta roja etiqueta XML camiseta (Negro) XXL;Northwind;Houston;29,76328;-95,36327;185;Brent;Stewart;1975-03-19;Brazil;646;Fertipeg S De Rl De Cv;Brazil;9;288;179,46
27021;13810;2016-01-19;2016-01-22;645;Bolsa de 200 L de relleno vacío (Blanco) 200L;Empaca Todo;Tulsa;36,15398;-95,99277;185;Brent;Stewart;1975-03-19;Brazil;646;Fertipeg S De Rl De Cv;Brazil;10;185;105,5
27022;13810;2016-01-19;2016-01-22;630;Pequeñas cuchillas de repuesto de 9 mm 9 mm;Empaca Todo;Tulsa;36,15398;-95,99277;185;Brent;Stewart;1975-03-19;Brazil;646;Fertipeg S De Rl De Cv;Brazil;10;320;122
27023;13810;2016-01-19;2016-01-22;408;Alien officer hoodie (negro) XL;Conexión TI;Omaha;41,25626;-95,94043;185;Brent;Stewart;1975-03-19;Brazil;646;Fertipeg S De Rl De Cv;Brazil;7;224;116,13
27024;13812;2016-01-19;2016-01-22;272;Taza de broma para desarrolladores: 31 de octubre = 25 de diciembre (negro);Conexión TI;Omaha;41,25626;-95,94043;185;Brent;Stewart;1975-03-19;Brazil;661;Profesionales De La Belleza San Luis Potosí;Argentina;260;754;686,4
27025;13812;2016-01-19;2016-01-22;265;Taza de broma de DBA: dos tipos de DBA (blanco);Conexión TI;Omaha;41,25626;-95,94043;185;Brent;Stewart;1975-03-19;Brazil;661;Profesionales De La Belleza San Luis Potosí;Argentina;180;738;451,8
27026;13814;2016-01-19;2016-01-22;397;The Gu camiseta roja etiqueta XML camiseta (Negro) 3XL;Northwind;Houston;29,76328;-95,36327;185;Brent;Stewart;1975-03-19;Brazil;699;Empresa Guadalupe;Argentina;3;96;56,25
27027;13814;2016-01-19;2016-01-22;433;Chaqueta de acción de superhéroe (azul) M;Northwind;Houston;29,76328;-95,36327;185;Brent;Stewart;1975-03-19;Brazil;699;Empresa Guadalupe;Argentina;5;125;79,65
27028;13814;2016-01-19;2016-01-22;385;The Gu camiseta roja etiqueta XML camiseta (Negro) XXS;Northwind;Houston;29,76328;-95,36327;185;Brent;Stewart;1975-03-19;Brazil;699;Empresa Guadalupe;Argentina;8;256;58,24
27029;13814;2016-01-19;2016-01-22;299;Kit electrónico de broma para desarrolladores: un foo entra en un bar (Blanco);Conexión TI;Omaha;41,25626;-95,94043;185;Brent;Stewart;1975-03-19;Brazil;699;Empresa Guadalupe;Argentina;1;240;150,15
27030;13816;2016-01-19;2016-01-22;311;IT broma taza electrónica - teclado no encontrado ... presione F1 para continuar (Blanco);Conexión TI;Omaha;41,25626;-95,94043;187;Jacinto;Cruz;1963-07-17;España;188;Bodega Asoc Agric Loc Ej Del Vc Prod De H G Y F;España;70;2030;1267
27031;13816;2016-01-19;2016-01-22;539;Plástico de burbujas de doble cara de 5 mm 50m;Empaca Todo;Tulsa;36,15398;-95,99277;187;Jacinto;Cruz;1963-07-17;España;188;Bodega Asoc Agric Loc Ej Del Vc Prod De H G Y F;España;1;13;9,97
27032;13816;2016-01-19;2016-01-22;633;Hojas de repuesto grandes de 18 mm (calidad diamante);Empaca Todo;Tulsa;36,15398;-95,99277;187;Jacinto;Cruz;1963-07-17;España;188;Bodega Asoc Agric Loc Ej Del Vc Prod De H G Y F;España;3;720;362,67
27033;13816;2016-01-19;2016-01-22;334;RC cupé de juguete americano vintage con control remoto (rojo) escala 1/50;Veluz;Lawrence;38,97167;-95,23525;187;Jacinto;Cruz;1963-07-17;España;188;Bodega Asoc Agric Loc Ej Del Vc Prod De H G Y F;España;100;1500;865
27034;13817;2016-01-19;2016-01-23;328;Coche de juguete RC con control remoto (Verde) escala 1/50;Veluz;Lawrence;38,97167;-95,23525;187;Jacinto;Cruz;1963-07-17;España;214;Psi Pinturas Operadoras De Franquicias;España;30;540;292,5
27035;13817;2016-01-19;2016-01-23;552;Plástico antiestático de 32 mm (azul) 10 m;Empaca Todo;Tulsa;36,15398;-95,99277;187;Jacinto;Cruz;1963-07-17;España;214;Psi Pinturas Operadoras De Franquicias;España;1;13;12,36
27036;13817;2016-01-19;2016-01-23;404;The Gu camiseta roja etiqueta XML camiseta (Negro) 6XL;Northwind;Houston;29,76328;-95,36327;187;Jacinto;Cruz;1963-07-17;España;214;Psi Pinturas Operadoras De Franquicias;España;9;288;178,83
27037;13818;2016-01-19;2016-01-23;613;Cinta de envío urgente roja y blanca 48mmx75m;Empaca Todo;Tulsa;36,15398;-95,99277;187;Jacinto;Cruz;1963-07-17;España;316;Compu Accesorios De Occidente;España;2;26;16,44
27038;13818;2016-01-19;2016-01-23;251;Taza de broma de DBA: puede ser un DBA si (Blanco);Conexión TI;Omaha;41,25626;-95,94043;187;Jacinto;Cruz;1963-07-17;España;316;Compu Accesorios De Occidente;España;72;295,2;174,24
27039;13818;2016-01-19;2016-01-23;328;Coche de juguete RC con control remoto (Verde) escala 1/50;Veluz;Lawrence;38,97167;-95,23525;187;Jacinto;Cruz;1963-07-17;España;316;Compu Accesorios De Occidente;España;20;360;195
27040;13819;2016-01-19;2016-01-22;479;Animal con zapatillas de pies grandes (Marrón) S;Zoofarm;Topeka;39,04833;-95,67804;187;Jacinto;Cruz;1963-07-17;España;360;Industrias Vera Shoes;España;96;1728;782,4
27041;13820;2016-01-19;2016-01-22;233;Unidad flash USB de alimentos - cookie;Conexión TI;Omaha;41,25626;-95,94043;187;Jacinto;Cruz;1963-07-17;España;400;Elit Beauty Selects;España;15;28,35;20,25
27042;13820;2016-01-19;2016-01-22;399;The Gu camiseta roja etiqueta XML camiseta (Negro) 4XL;Northwind;Houston;29,76328;-95,36327;187;Jacinto;Cruz;1963-07-17;España;400;Elit Beauty Selects;España;2;64;38,34
27043;13820;2016-01-19;2016-01-22;614;Cinta de despacho pesada urgente roja y blanca 48mmx100m;Empaca Todo;Tulsa;36,15398;-95,99277;187;Jacinto;Cruz;1963-07-17;España;400;Elit Beauty Selects;España;8;104;77,84
27044;13820;2016-01-19;2016-01-22;570;Embalaje de envío (Marrón) 356x229x229mm 50 kg;Empaca Todo;Tulsa;36,15398;-95,99277;187;Jacinto;Cruz;1963-07-17;España;400;Elit Beauty Selects;España;9;117;65,97
27045;13820;2016-01-19;2016-01-22;458;Zapatillas de ogro con pilas (verde) M;Zoofarm;Topeka;39,04833;-95,67804;187;Jacinto;Cruz;1963-07-17;España;400;Elit Beauty Selects;España;24;432;193,68
27046;13822;2016-01-19;2016-01-22;449;Zapatillas de dinosaurio con batería (verde) M;Zoofarm;Topeka;39,04833;-95,67804;187;Jacinto;Cruz;1963-07-17;España;457;Careyes Empacadora Y Comercializadora De Especies Marinas;España;72;1296;601,92
27047;13822;2016-01-19;2016-01-22;250;Taza de broma DBA - daaaaaa-ta (negro);Conexión TI;Omaha;41,25626;-95,94043;187;Jacinto;Cruz;1963-07-17;España;457;Careyes Empacadora Y Comercializadora De Especies Marinas;España;216;799,2;542,16
27048;13822;2016-01-19;2016-01-22;616;Dispensador de cinta (negro);Empaca Todo;Tulsa;36,15398;-95,99277;187;Jacinto;Cruz;1963-07-17;España;457;Careyes Empacadora Y Comercializadora De Especies Marinas;España;3;39;40,26
27049;13822;2016-01-19;2016-01-22;320;IT broma electrónica kit 3 tazas - hardware: parte de la computadora que se puede patear (Blanco);Conexión TI;Omaha;41,25626;-95,94043;187;Jacinto;Cruz;1963-07-17;España;457;Careyes Empacadora Y Comercializadora De Especies Marinas;España;30;3360;2118
27050;13822;2016-01-19;2016-01-23;390;The Gu camiseta roja etiqueta XML camiseta (Negro) M;Northwind;Houston;29,76328;-95,36327;187;Jacinto;Cruz;1963-07-17;España;457;Careyes Empacadora Y Comercializadora De Especies Marinas;España;4;128;73,2
27051;13822;2016-01-19;2016-01-23;290;Developer joke patch - (cadera, cadera, matriz) (negro);Conexión TI;Omaha;41,25626;-95,94043;187;Jacinto;Cruz;1963-07-17;España;457;Careyes Empacadora Y Comercializadora De Especies Marinas;España;75;78,75;76,5
27052;13822;2016-01-19;2016-01-23;393;The Gu camiseta roja etiqueta XML camiseta (Negro) L;Northwind;Houston;29,76328;-95,36327;187;Jacinto;Cruz;1963-07-17;España;457;Careyes Empacadora Y Comercializadora De Especies Marinas;España;8;256;173,36
27053;13822;2016-01-19;2016-01-22;395;The Gu camiseta roja etiqueta XML camiseta (Negro) XXL;Northwind;Houston;29,76328;-95,36327;187;Jacinto;Cruz;1963-07-17;España;457;Careyes Empacadora Y Comercializadora De Especies Marinas;España;4;128;79,76
